dataset,modality,path,label,group_id,split
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3440037.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3469063.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3481326.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3481456.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3497759.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3499817.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3512251.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3515388.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3525345.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3537389.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3580750.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3606059.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3655523.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3661300.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3661966.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3669523.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3671224.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3672455.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3687811.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3688344.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3695422.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3700007.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3702468.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3705210.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3706017.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3713460.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3747897.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3749584.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3780178.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3804376.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3809572.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3811291.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3829330.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3833430.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3843488.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3850569.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3850592.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3865287.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3870318.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3871221.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3873126.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3874608.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3880703.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3901694.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3905003.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3913268.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3918940.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3934256.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3942815.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3949631.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3965390.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3971956.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3976858.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_3977949.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4007335.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4013191.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4019454.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4020482.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4021690.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4021951.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4023153.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4024955.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4047385.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4075975.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4078686.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4087816.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4090883.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4102879.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4103705.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4114187.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4143917.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4149777.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4155281.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4182803.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4194549.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4207134.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4207466.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4257454.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4259040.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4275372.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4279596.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4287808.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4290338.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4293284.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4311857.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4315355.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4326006.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4343346.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4348449.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4348695.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4357228.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4359554.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4401164.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4404330.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4409009.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4411086.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4442740.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4461732.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4464483.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4488859.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4498003.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4500571.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4505937.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4517917.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4518477.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4531208.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4565223.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4579960.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4589187.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4596767.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4614043.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4617898.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4623751.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4630094.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4630301.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4637634.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4642404.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4649975.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4653609.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4677041.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4708084.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4717036.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4736814.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4738629.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4749654.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4758316.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4763438.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4770612.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4771745.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4771946.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4782717.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4786885.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4788415.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4794519.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4822832.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4836452.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4837097.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4845175.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4846136.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4857135.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4859623.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4863244.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4864976.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4876945.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4883317.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4887952.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4901474.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4919512.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4948572.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4954963.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_4965110.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5003486.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5017526.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5024706.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5031694.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5034598.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5044815.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5056462.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5072645.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5074328.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5084431.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5088369.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5090868.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5102435.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5156272.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5166255.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5169163.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5173305.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5180213.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5185512.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5191897.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5200643.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5205528.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5209137.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5221571.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5221844.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5233422.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5242519.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5253814.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5256388.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5272208.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5279787.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5285856.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5303438.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5307429.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5323357.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5346441.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5368042.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5373393.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5379113.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5380653.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5398887.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5408619.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5423215.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5457188.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5461745.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5484649.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5495396.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5505761.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5508053.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5509091.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5514319.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5531013.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5533690.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5538089.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5554577.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5559396.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5571676.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5576532.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5631440.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5631742.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5649386.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5657789.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5660127.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5665100.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5668161.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5670138.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5684579.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5698259.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5699632.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5710259.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5722960.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5727966.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5732658.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5733057.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5753732.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5756742.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5768016.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5786164.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5794061.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5810476.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5812862.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5829854.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5832271.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5838098.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5849740.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5850542.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5856426.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5869399.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5869425.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5873662.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5875571.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5898933.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5899979.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5914542.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5944829.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5951342.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5953565.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5957150.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5973279.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5975736.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_5985635.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6001607.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6007363.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6011658.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6011759.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6014906.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6016576.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6017071.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6018179.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6025474.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6028658.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6038027.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6038193.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6038978.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6051717.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6052299.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6054576.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6060802.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6068856.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6075514.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6081087.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6083224.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6097265.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6102176.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6121156.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6123683.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6133159.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6133563.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6139929.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6162276.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6162940.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6164883.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6170385.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6175114.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6180723.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6182559.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6185674.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6192621.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6201251.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6204835.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6214487.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6238274.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6251391.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6264799.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6287353.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6314564.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6341229.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6347672.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6370184.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6373370.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6381970.flac,1,fake:LA,val
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6397450.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6409383.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6416557.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6455155.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6462406.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6469114.flac,1,fake:LA,test
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6477172.flac,1,fake:LA,train
asvspoof,audio,data\audio\asvspoof\fake\LA_D_6493807.flac,1,fake:LA,train
